
6727,0.00,0.00,0.00,0.00,0.04,-0.87,9.61,-0.02,-0.00,0.00,-6.69,-22.75,11.50
6756,0.00,0.00,0.00,0.00,0.02,-0.86,9.71,-0.01,-0.00,0.00,-6.69,-22.75,11.50
6785,1.00,-0.04,-0.00,0.01,0.02,-0.84,9.65,0.01,-0.00,0.00,-6.69,-22.75,11.50
6813,1.00,-0.04,-0.00,0.01,0.04,-0.82,9.82,0.02,-0.00,0.00,-6.25,-22.00,9.88
6840,1.00,-0.04,-0.00,0.01,0.03,-0.85,9.76,-0.01,0.00,-0.00,-6.25,-22.00,9.88
6866,1.00,-0.04,-0.00,0.01,0.02,-0.85,9.78,-0.01,-0.00,0.00,-5.19,-22.00,10.25
6895,1.00,-0.04,-0.00,0.01,0.03,-0.84,9.74,0.02,-0.00,0.00,-5.19,-22.00,10.25
6924,1.00,-0.04,-0.00,0.01,0.03,-0.84,9.81,0.00,-0.00,0.00,-6.69,-22.75,10.25
6950,1.00,-0.04,-0.00,0.01,0.02,-0.85,9.78,0.02,-0.00,0.00,-6.69,-22.75,10.25
6977,1.00,-0.04,-0.00,0.01,0.04,-0.82,9.68,0.02,-0.01,-0.00,-5.88,-22.00,11.06
7004,1.00,-0.04,-0.00,0.01,0.04,-0.78,9.79,0.01,-0.00,-0.00,-6.69,-22.37,11.56
7032,1.00,-0.04,-0.00,0.01,0.03,-0.78,9.70,0.00,-0.00,-0.00,-6.69,-22.37,11.56
7061,1.00,-0.04,-0.00,0.01,0.02,-0.85,9.80,-0.02,-0.00,0.00,-6.25,-22.75,11.19
7088,1.00,-0.04,-0.00,0.01,0.02,-0.82,9.74,0.00,-0.00,0.00,-6.25,-22.75,11.19
7116,1.00,-0.04,-0.00,0.01,0.02,-0.80,9.83,0.00,-0.00,0.00,-5.88,-22.75,10.75
7145,1.00,-0.04,-0.00,0.01,0.03,-0.99,9.75,-0.02,-0.00,-0.02,-5.88,-22.75,10.75
7172,1.00,-0.04,-0.00,0.01,0.04,-0.82,9.75,-0.06,0.00,-0.05,-6.25,-23.06,11.19
7198,1.00,-0.04,-0.00,0.00,0.04,-1.07,9.77,-0.05,0.00,-0.11,-6.25,-23.06,11.19
7225,1.00,-0.05,-0.00,0.00,0.06,-0.63,9.72,-0.11,0.00,-0.14,-6.25,-22.69,12.25
7251,1.00,-0.05,-0.00,0.00,0.57,-1.73,9.88,-0.03,0.01,-0.04,-6.25,-22.69,12.25
7280,1.00,-0.05,-0.00,0.00,-0.05,-0.94,9.68,-0.10,0.00,-0.08,-6.69,-22.25,11.50
7309,1.00,-0.05,-0.00,0.00,0.02,-0.90,9.84,-0.02,0.00,-0.02,-6.25,-21.87,11.06
7335,1.00,-0.05,-0.00,0.00,0.01,-0.73,9.80,0.02,0.00,0.03,-6.25,-21.87,11.06
7362,1.00,-0.05,-0.00,0.00,0.09,-0.55,9.81,-0.06,-0.00,0.07,-5.56,-23.00,10.69
7389,1.00,-0.05,-0.00,0.00,0.00,-0.51,9.77,-0.08,0.00,0.10,-5.56,-23.00,10.69
7415,1.00,-0.05,-0.00,0.00,0.11,-0.78,9.84,0.04,0.00,0.22,-5.88,-21.87,12.00
7444,1.00,-0.05,-0.00,0.01,0.02,-0.06,9.79,0.02,0.01,0.27,-5.88,-21.87,12.00
7473,1.00,-0.05,-0.00,0.01,0.42,0.59,10.02,-0.00,0.01,0.46,-7.00,-21.50,10.69
7499,1.00,-0.05,-0.00,0.02,0.48,0.09,9.92,-0.06,0.10,0.94,-7.00,-21.50,10.69
7526,1.00,-0.05,0.00,0.03,0.23,-0.02,9.98,-0.30,0.22,1.35,-7.00,-22.37,11.06
7553,1.00,-0.05,0.00,0.05,-0.28,-0.28,10.27,-0.56,0.18,1.55,-8.75,-21.69,8.69
7581,1.00,-0.06,0.01,0.08,-0.88,-1.95,9.98,-0.26,0.18,1.64,-8.75,-21.69,8.69
7608,0.99,-0.06,0.01,0.10,-0.23,-0.54,9.83,-0.01,0.11,1.35,-10.56,-22.06,5.56
7634,0.99,-0.06,0.01,0.11,0.00,0.06,10.48,-0.15,0.06,1.58,-10.56,-22.06,5.56
7661,0.99,-0.06,0.01,0.14,-0.45,1.35,9.24,-0.35,0.03,1.86,-13.06,-23.19,4.50
7690,0.98,-0.07,0.02,0.17,-0.52,-1.92,9.89,-0.19,0.30,2.24,-13.06,-23.19,4.50
7716,0.98,-0.07,0.02,0.20,-1.73,-1.08,9.90,-0.17,0.18,1.94,-15.38,-23.75,2.25
7745,0.97,-0.07,0.03,0.21,-0.45,0.34,9.13,-0.21,0.17,2.37,-15.38,-23.75,2.25
7774,0.96,-0.07,0.03,0.25,-1.27,0.53,10.62,-0.46,0.30,2.96,-17.75,-23.00,-0.37
7798,0.95,-0.08,0.04,0.29,-1.92,-2.32,9.84,-0.63,0.07,3.16,-17.75,-23.00,-0.37
7827,0.94,-0.09,0.03,0.33,-2.05,-0.90,9.69,-0.81,-0.13,2.94,-21.50,-23.50,-0.69
7854,0.93,-0.09,0.03,0.36,-1.35,-0.89,10.10,-0.93,-0.27,3.18,-23.75,-21.75,-2.00
7882,0.91,-0.10,0.03,0.40,-2.21,-3.02,10.23,-0.80,-0.31,3.22,-23.75,-21.75,-2.00
7909,0.89,-0.11,0.02,0.44,-2.08,-3.29,10.26,-0.70,-0.50,3.01,-25.69,-18.00,-2.69
7936,0.87,-0.11,0.01,0.48,-1.00,-1.86,10.52,-0.56,-0.85,2.47,-25.69,-18.00,-2.69
7962,0.86,-0.11,0.01,0.50,-1.52,0.07,9.34,-0.48,-1.08,2.76,-28.00,-15.19,-4.19
7993,0.84,-0.11,-0.00,0.54,-0.60,-1.93,7.75,-0.60,-0.86,3.32,-28.00,-15.19,-4.19
8022,0.81,-0.11,-0.01,0.58,-2.08,-3.50,9.13,-0.41,-0.34,3.29,-31.37,-11.88,-2.56
8048,0.78,-0.11,-0.01,0.61,-1.10,-1.62,9.86,-0.16,-0.39,2.61,-31.37,-11.88,-2.56
8075,0.76,-0.11,-0.01,0.64,-0.88,0.61,9.35,-0.07,-0.60,2.64,-31.69,-9.06,-2.69
8101,0.74,-0.10,-0.01,0.66,-1.54,-2.16,8.71,-0.02,-0.53,3.25,-33.25,-5.50,-4.50
8132,0.71,-0.10,-0.01,0.70,-1.99,-5.75,9.13,0.10,-0.21,3.28,-33.25,-5.50,-4.50
